glycan,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Penicillium_verrucosum,Penicillium,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26515459/
Man(a1-2)ManOPEtN(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)][Galf(a1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Penicillium_verrucosum,Penicillium,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26515459/
Man(a1-2)ManOPEtN(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)][Galf(a1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Penicillium_verrucosum,Penicillium,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26515459/
Man(a1-2)ManOPEtN(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)][Galf(a1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Penicillium_verrucosum,Penicillium,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26515459/
Man(a1-2)ManOPEtN(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)][Galf(a1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Penicillium_verrucosum,Penicillium,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26515459/
Man(a1-2)ManOPEtN(a1-6)[Man(a1-2)Man(a1-3)][Galf(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Penicillium_verrucosum,Penicillium,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26515459/
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)][Galf(a1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Penicillium_verrucosum,Penicillium,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26515459/
Rha(a1-3)[D-Apif(b1-6)]Glc,Penstemon_griffinii,Penstemon,Plantaginaceae,Lamiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal3S(b1-4)Glc1Cer,Peponocephala_electra,Peponocephala,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18470608/
Neu5Ac(a2-3)Gal(b1-4)Glc1Cer,Peponocephala_electra,Peponocephala,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18470608/
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc1Cer,Peponocephala_electra,Peponocephala,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18470608/
Neu5Ac(a2-8)Neu5Gc(a2-3)Gal(b1-4)Glc1Cer,Peponocephala_electra,Peponocephala,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18470608/
Neu5Gc(a2-3)Gal(b1-4)Glc1Cer,Peponocephala_electra,Peponocephala,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18470608/
Neu5Gc(a2-8)Neu5Gc(a2-3)Gal(b1-4)Glc1Cer,Peponocephala_electra,Peponocephala,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18470608/
GlcNAc(a1-3)GlcNAcOPGroA(a6-6)GlcNAc,Peptostreptococcus_anaerobius,Peptostreptococcus,Peptostreptococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,Bacteria,
Glc(b1-2)[Glc(b1-3)]Glc,Pereskia_grandifolia,Pereskia,Cactaceae,Caryophyllales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-2)[Glc(b1-3)]GlcA,Pereskia_grandifolia,Pereskia,Cactaceae,Caryophyllales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-2)[Glc(b1-3)]GlcA6Me,Pereskia_grandifolia,Pereskia,Cactaceae,Caryophyllales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-2)[Glc(b1-3)]GlcAOMe,Pereskia_grandifolia,Pereskia,Cactaceae,Caryophyllales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal(b1-6)Gal1Cer,Perilla_frutescens,Perilla,Lamiaceae,Lamiales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33550195/
Gal1Cer,Perilla_frutescens,Perilla,Lamiaceae,Lamiales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35793437/
D-Fuc2Ac3Me(b1-4)Dig3Me(b1-4)Dig3Me(b1-4)Dig3Me(b1-4)Dig3Me(b1-4)Dig3Me,Periploca_sepium,Periploca,Apocynaceae,Gentianales,Dicotyledons,Angiosperms,Plantae,Eukarya,
D-Fuc2Ac3Me(b1-4)Dig3Me(b1-4)Oli,Periploca_sepium,Periploca,Apocynaceae,Gentianales,Dicotyledons,Angiosperms,Plantae,Eukarya,
D-Fuc3Me(b1-4)Dig3Me,Periploca_sepium,Periploca,Apocynaceae,Gentianales,Dicotyledons,Angiosperms,Plantae,Eukarya,
D-FucOAcOMe(b1-4)DigOMe(b1-4)D-6dAraHex,Periploca_sepium,Periploca,Apocynaceae,Gentianales,Dicotyledons,Angiosperms,Plantae,Eukarya,
D-FucOAcOMe(b1-4)DigOMe(b1-4)DigOMe(b1-4)DigOMe(b1-4)DigOMe(b1-4)DigOMe,Periploca_sepium,Periploca,Apocynaceae,Gentianales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-6)Glc(b1-2)D-FucOMe,Periploca_sepium,Periploca,Apocynaceae,Gentianales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Fuc(a1-2)Gal(b1-4)Glc-ol,Peromyscus_maniculatus,Peromyscus,Cricetidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Peromyscus_maniculatus,Peromyscus,Cricetidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-3)GlcNAc(b1-2)Man(a1-?)[GlcNAc(b1-2)Man(a1-?)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
Gal(b1-3)GlcNAc(b1-2)Man(a1-?)[Xyl(b1-2)][Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-?)[Gal(b1-3)GlcNAc(b1-2)Man(a1-?)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-?)[GlcNAc(b1-2)Man(a1-?)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
GlcNAc(b1-2)Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
GlcNAc(b1-2)Man(a1-?)[Xyl(b1-2)][Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
GlcNAc(b1-2)Man(a1-?)[Xyl(b1-2)][Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
Man(a1-3)Man(a1-6)[Xyl(b1-2)][Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
Xyl(b1-2)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11358875/
[Araf(a1-3)Araf(a1-2)][Araf(a1-3)]Xyl(b1-4)Xyl,Persea_americana,Persea,Lauraceae,Laurales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-3)Glc(b1-3)Glc,Pestalotia_sp,Pestalotia,Amphisphaeriaceae,Xylariales,Sordariomycetes,Ascomycota,Fungi,Eukarya,
Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc,Pestalotia_sp,Pestalotia,Amphisphaeriaceae,Xylariales,Sordariomycetes,Ascomycota,Fungi,Eukarya,
[Glc(b1-6)Glc(b1-6)]Glc(b1-3)Glc,Pestalotia_sp,Pestalotia,Amphisphaeriaceae,Xylariales,Sordariomycetes,Ascomycota,Fungi,Eukarya,
[Glc(b1-6)]Glc(b1-3)Glc,Pestalotia_sp,Pestalotia,Amphisphaeriaceae,Xylariales,Sordariomycetes,Ascomycota,Fungi,Eukarya,
Glc(b1-3)Glc(b1-3)Glc,Pestalotiopsis_sp,Pestalotiopsis,Sporocadaceae,Xylariales,Sordariomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27987813/
[Glc(b1-6)]Glc(b1-3)Glc,Peziza_vesiculosa,Peziza,Pezizaceae,Pezizales,Pezizomycetes,Ascomycota,Fungi,Eukarya,
Gal(b1-4)Glc-ol,Phacochoerus_africanus,Phacochoerus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27880889/
Xyl(a1-6)Glc,Phaeoacremonium_minimum,Phaeoacremonium,Togniniaceae,Diaporthales,Sordariomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/30652077/
Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaeodactylum_tricornutum,Phaeodactylum,Phaeodactylaceae,Bacillariales,Bacillariophyceae,Ochrophyta,Chromista,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673983/
Man(a1-2)Man(a1-?)[Man(a1-?)]Man(a1-?)[Man(a1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaeodactylum_tricornutum,Phaeodactylum,Phaeodactylaceae,Bacillariales,Bacillariophyceae,Ochrophyta,Chromista,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673983/
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaeodactylum_tricornutum,Phaeodactylum,Phaeodactylaceae,Bacillariales,Bacillariophyceae,Ochrophyta,Chromista,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673983/
Man(a1-?)Man(a1-?)Man(a1-?)[Man(a1-?)[Man(a1-?)]Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaeodactylum_tricornutum,Phaeodactylum,Phaeodactylaceae,Bacillariales,Bacillariophyceae,Ochrophyta,Chromista,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673983/
Man(a1-?)Man(a1-?)[Man(a1-?)Man(a1-?)]Man(a1-?)[Man(a1-?)Man(a1-?)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaeodactylum_tricornutum,Phaeodactylum,Phaeodactylaceae,Bacillariales,Bacillariophyceae,Ochrophyta,Chromista,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673983/
Man(a1-?)Man(a1-?)[Man(a1-?)Man(a1-?)]Man(a1-?)[Man(a1-?)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaeodactylum_tricornutum,Phaeodactylum,Phaeodactylaceae,Bacillariales,Bacillariophyceae,Ochrophyta,Chromista,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673983/
Man(a1-?)Man(a1-?)[Man(a1-?)]Man(a1-?)[Man(a1-?)Man(a1-?)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaeodactylum_tricornutum,Phaeodactylum,Phaeodactylaceae,Bacillariales,Bacillariophyceae,Ochrophyta,Chromista,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673983/
Glc(b1-4)Glc(a1-6)Glc(a1-4)Glc,Phaeomoniella_chlamydospora,Phaeomoniella,Togniniaceae,Diaporthales,Sordariomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/30549603/
[Xyl(b1-2)][Xyl(b1-4)]Man(a1-3)[Xyl(b1-2)][Xyl(b1-4)]Man(a1-3)[Xyl(b1-4)Xyl(b1-4)][GlcA(b1-2)]Man(a1-3)Man,Phaeotremella_skinneri,Phaeotremella,Tremellaceae,Tremellales,Tremellomycetes,Basidiomycota,Fungi,Eukarya,
Glc(a1-4)Glc(a1-4)[Glc(a1-6)]Glc(a1-4)Glc(a1-4)Glc,Phallus_echinovolvatus,Phallus,Phallaceae,Phallales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://www.sciencedirect.com/science/article/pii/S0308814618313177
Glc(a1-3)Glc(a1-3)Glc,Phallus_indusiata,Phallus,Phallaceae,Phallales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/25316421/
Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc,Phallus_indusiata,Phallus,Phallaceae,Phallales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://www.sciencedirect.com/science/article/pii/S2212619817300189
Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc,Phallus_indusiata,Phallus,Phallaceae,Phallales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/31842442/
Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc,Phallus_indusiata,Phallus,Phallaceae,Phallales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://www.sciencedirect.com/science/article/pii/S2212619817300189
Man(a1-3)Man(a1-3)Man,Phallus_indusiata,Phallus,Phallaceae,Phallales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://www.sciencedirect.com/science/article/pii/S2212619817300189
Man6Ac(a1-3)Man(a1-3)Man6Ac,Phallus_indusiata,Phallus,Phallaceae,Phallales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://www.sciencedirect.com/science/article/pii/S2212619817300189
[Glc(b1-6)]Glc(b1-3)Glc,Phallus_indusiata,Phallus,Phallaceae,Phallales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,https://www.sciencedirect.com/science/article/pii/S2212619817300189
IdoA(a1-3)GalNAc6S(b1-4)IdoA,Phallusia_nigra,Phallusia,Ascidiidae,Enterogona,Ascidiacea,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21619699/
IdoA2S(a1-3)GalNAc6S(b1-4)IdoA2S,Phallusia_nigra,Phallusia,Ascidiidae,Enterogona,Ascidiacea,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21619699/
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://www.journals.uchicago.edu/doi/epdf/10.1086/physzool.69.3.30164223
Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://www.journals.uchicago.edu/doi/epdf/10.1086/physzool.69.3.30164223
Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://www.journals.uchicago.edu/doi/epdf/10.1086/physzool.69.3.30164223
Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Gal(b1-3)Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Neu5Ac(a2-3)Gal(b1-3)Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Neu5Ac(a2-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Phascolarctos_cinereus,Phascolarctos,Phascolarctidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23824565/
Fuc(a1-2)Gal(b1-4)Xyl,Phaseolus_coccineus,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-4)Glc(b1-4)Glc,Phaseolus_coccineus,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaseolus_lunatus,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8465965/
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,Phaseolus_lunatus,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,Phaseolus_lunatus,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal(a1-6)Gal(a1-6)Gal(a1-6)Glc(a1-2)Fruf,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Xyl(b1-2)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal(b1-3)GlcNAc(b1-4)Man(a1-3)[Gal(b1-3)GlcNAc(b1-4)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8125089/
Gal(b1-3)GlcNAc(b1-4)Man(a1-3)[GlcNAc(b1-4)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8125089/
Gal(b1-3)GlcNAc(b1-4)Man(a1-3)[Xyl(b1-2)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8125089/
Gal(b1-3)GlcNAc(b1-4)Man(a1-6)[GlcNAc(b1-4)Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8125089/
Gal(b1-3)GlcNAc(b1-4)Man(a1-6)[Xyl(b1-2)][Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8125089/
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-2)Gal(b1-2)Gal(b1-2)GlcA,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-2)Gal(b1-2)GlcA,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc1Cer,Phaseolus_vulgaris,Phaseolus,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/28463779/
